game_name,content,score
Shadow Fight 2,fun soooo many ad unbearable uninstalled halfway second chapter tire sit 1minute ad every match also limitation come type mobile inherently lot input lag videogames become frustrating overall fun long,2
Shadow Fight 2,really honest offer watch add promised item work need watch add 2 time need waste extra 2 min want double prize watch add want watch add double prize say add available alot type add appear kindly pls fix glitch,2
Shadow Fight 2,please sf 2 ad much every match ad ad please something,2
Shadow Fight 2,concept great slow paste nightmare honestly sad see great idea go waste problem meanwhile chance throw punch slow enemy completely mess lose skill sheer luck,2
Shadow Fight 2,best android yet 2018 well change need contact run f mark,2
Shadow Fight 2,hs cool animation bos sword,2
Shadow Fight 2,honestly story fighting style everything except control honestly hard time bcuz,3
Shadow Fight 2,basically nice problem defeat needle one oflynx bodyguard show underworld download want download canot ex end,3
Shadow Fight 2,plzz fix every fight ad buffer plzz give solition,3
Shadow Fight 2,start download download 90 download stop please something,3
Shadow Fight 2,thumb hero brick defeat need high quality 300 mb grin squint face,3
Shadow Fight 2,nice want lot energy,3
Shadow Fight 2,veryvgood personal exp cannot recover acc give 3 star,3
Shadow Fight 2,graphic super,3
Shadow Fight 2,since think come back every year well problem moment keep close huh spend time load screen fight half way fight suddenly homepage press button woman shrug,3
Shadow Fight 2,nice try nice earn gem really hard,3
Shadow Fight 2,new refuse open download underworld fix issue surely go back five star,4
Shadow Fight 2,able fight last fourth plague challenge province widow tell enemy great defence hp less defeat shock know much difficulty give two shock one match,4
Shadow Fight 2,love fighting experience sometimes download many resource,4
Shadow Fight 2,wth mean cool fighting style thing could google sign progress till titan delete instal start first please look nekki trust sf 2 player year launch tired face,4
Shadow Fight 2,childhood one problem least remove damage return karcer drakainas head regular damage significant armor already enchant damage absorption shielding stalker poison also kill,4
Shadow Fight 2,app level 8 bug,4
Shadow Fight 2,pretty way many add,4
Shadow Fight 2,nice fight video much,4
Shadow Fight 2,nice issue impossible difficulty ok understand level use weapon say impossible turn insane,4
Shadow Fight 2,nice graphic nice 4star,4
Shadow Fight 2,shadow fight 2 much interesting shadow fight 2 smile face,5
Shadow Fight 2,nic part awsom action full gama smile face smile eye kiss face smile eye face blow kiss,5
Shadow Fight 2,goodbut try add chapter cuz repeat 50 time,5
Shadow Fight 2,best fix problem,5
Shadow Fight 2,nice weapon price high,5
Shadow Fight 2,fun really keep,5
Shadow Fight 2,graphic realistic love shadow fight 2,5
Shadow Fight 2,always friend account though find really hard pass boss fun smile face smile eye,5
Shadow Fight 2,fun keep forever,5
Shadow Fight 2,noice fix enchantment bug please,5
